,tx,ty,tz,PL,Zlayer,angle
405,0.000003,0.000000,0.000007,23,10,1
406,0.000006,0.000001,0.000012,23,11,1
407,0.000001,0.000001,0.000001,23,12,1
408,-0.000003,-0.000000,-0.000006,23,13,1
409,0.000000,0.000000,0.000000,23,14,1
410,-0.000000,-0.000000,-0.000000,23,15,1
411,0.000000,0.000000,0.000000,23,16,1
412,-0.000000,0.000000,-0.000000,23,17,1
413,-0.000000,0.000003,-0.000000,23,18,1
414,-0.000239,0.001062,-0.000478,24,1,1
415,-0.000106,0.000843,-0.000212,24,2,1
416,0.000131,-0.000002,0.000261,24,3,1
417,-0.000126,-0.000119,-0.000252,24,4,1
418,-0.000197,0.001819,-0.000394,24,5,1
419,0.000022,-0.000068,0.000045,24,6,1
420,-0.000206,-0.000432,-0.000413,24,7,1
421,-0.000024,-0.000053,-0.000049,24,8,1
422,0.000010,-0.000019,0.000019,24,9,1
423,0.000002,-0.000004,0.000005,24,10,1
424,0.000004,0.000001,0.000008,24,11,1
425,0.000001,0.000000,0.000001,24,12,1
426,-0.000003,-0.000003,-0.000006,24,13,1
427,0.000000,0.000000,0.000000,24,14,1
428,-0.000000,-0.000000,-0.000000,24,15,1
429,0.000000,0.000000,0.000000,24,16,1
430,-0.000000,0.000000,-0.000000,24,17,1
431,0.000000,0.000001,0.000000,24,18,1
432,0.000122,-0.000514,0.000244,25,1,1
433,0.000227,-0.000070,0.000454,25,2,1
434,0.000126,0.000823,0.000251,25,3,1
435,0.000302,0.000914,0.000605,25,4,1
436,-0.000215,0.000415,-0.000429,25,5,1
437,0.000078,-0.000641,0.000157,25,6,1
438,-0.000683,0.000292,-0.001367,25,7,1
439,-0.000003,-0.000124,-0.000006,25,8,1
440,0.000002,-0.000012,0.000004,25,9,1
441,0.000002,-0.000005,0.000004,25,10,1
442,0.000003,-0.000001,0.000006,25,11,1
443,0.000000,-0.000001,0.000001,25,12,1
444,-0.000003,-0.000001,-0.000005,25,13,1
445,0.000000,0.000000,0.000000,25,14,1
446,-0.000000,-0.000000,-0.000000,25,15,1
447,0.000000,0.000000,0.000000,25,16,1
448,-0.000000,0.000000,-0.000000,25,17,1
449,-0.000002,0.000001,-0.000003,25,18,1
450,0.000169,0.000709,0.000337,26,1,1
451,0.000194,-0.000080,0.000389,26,2,1
452,-0.000127,0.000173,-0.000254,26,3,1
453,-0.000008,-0.000031,-0.000017,26,4,1
454,-0.000123,0.000039,-0.000247,26,5,1
455,-0.000111,-0.000367,-0.000222,26,6,1
456,0.000474,-0.000378,0.000948,26,7,1
457,-0.000012,-0.000096,-0.000025,26,8,1
458,-0.000005,-0.000011,-0.000010,26,9,1
459,-0.000000,-0.000004,-0.000001,26,10,1
460,0.000003,-0.000002,0.000005,26,11,1
461,0.000001,-0.000001,0.000002,26,12,1
462,-0.000003,0.000000,-0.000006,26,13,1
463,0.000000,0.000000,0.000000,26,14,1
464,-0.000000,-0.000000,-0.000000,26,15,1
465,0.000000,0.000000,0.000000,26,16,1
466,-0.000000,-0.000000,-0.000000,26,17,1
467,-0.000000,0.000001,-0.000000,26,18,1
468,0.000323,-0.000211,0.000645,27,1,1
469,-0.000261,0.001297,-0.000521,27,2,1
470,0.000099,-0.000293,0.000197,27,3,1
471,-0.000187,-0.000098,-0.000374,27,4,1
472,-0.000055,0.001296,-0.000109,27,5,1
473,0.000006,0.001087,0.000013,27,6,1
474,-0.000048,0.000844,-0.000095,27,7,1
475,0.000003,-0.000010,0.000006,27,8,1
476,-0.000000,0.000006,-0.000000,27,9,1
477,0.000003,-0.000004,0.000005,27,10,1
478,0.000005,-0.000005,0.000009,27,11,1
479,0.000001,-0.000000,0.000002,27,12,1
480,-0.000004,-0.000000,-0.000008,27,13,1
481,0.000000,0.000000,0.000000,27,14,1
482,-0.000000,-0.000000,-0.000000,27,15,1
483,0.000000,0.000000,0.000000,27,16,1
484,0.000000,-0.000000,0.000000,27,17,1
485,-0.000000,-0.000000,-0.000000,27,18,1
486,-0.000135,0.000085,-0.000270,28,1,1
487,-0.000150,0.000810,-0.000300,28,2,1
488,0.000469,-0.000813,0.000938,28,3,1
489,0.000303,0.000726,0.000606,28,4,1
490,0.000137,0.000257,0.000274,28,5,1
491,0.000331,0.000013,0.000661,28,6,1
492,-0.000568,0.000239,-0.001136,28,7,1
493,-0.000020,-0.000046,-0.000039,28,8,1
494,0.000003,-0.000022,0.000007,28,9,1
495,0.000002,-0.000003,0.000004,28,10,1
496,0.000002,-0.000007,0.000005,28,11,1
497,0.000001,-0.000000,0.000001,28,12,1
498,-0.000004,0.000001,-0.000008,28,13,1
499,0.000000,-0.000000,0.000000,28,14,1
500,-0.000000,0.000000,-0.000000,28,15,1
501,0.000000,0.000000,0.000000,28,16,1
502,0.000000,-0.000000,0.000000,28,17,1
503,-0.000000,-0.000001,-0.000000,28,18,1
504,-0.000151,-0.000483,-0.000303,29,1,1
505,0.000004,-0.000079,0.000008,29,2,1
506,-0.000439,0.000631,-0.000878,29,3,1
507,-0.000706,0.000903,-0.001413,29,4,1
508,-0.000345,0.000160,-0.000691,29,5,1
509,0.000129,-0.000258,0.000257,29,6,1
510,-0.000793,-0.001841,-0.001587,29,7,1
511,-0.000031,-0.000074,-0.000061,29,8,1
512,-0.000003,-0.000010,-0.000006,29,9,1
513,0.000002,-0.000004,0.000003,29,10,1
514,0.000005,-0.000002,0.000010,29,11,1
515,0.000001,-0.000001,0.000002,29,12,1
516,-0.000005,-0.000000,-0.000011,29,13,1
517,0.000000,0.000000,0.000000,29,14,1
518,-0.000000,-0.000000,-0.000000,29,15,1
519,0.000000,0.000000,0.000000,29,16,1
520,0.000000,-0.000000,0.000000,29,17,1
521,-0.000000,0.000000,-0.000001,29,18,1
522,0.000113,0.000424,0.000227,30,1,1
523,0.000274,0.000294,0.000548,30,2,1
524,0.000375,0.000342,0.000750,30,3,1
525,-0.000054,-0.001497,-0.000108,30,4,1
526,-0.000329,-0.000509,-0.000658,30,5,1
527,0.000264,0.000577,0.000528,30,6,1
528,-0.000612,0.000980,-0.001224,30,7,1
529,-0.000012,-0.000003,-0.000024,30,8,1
530,-0.000003,0.000001,-0.000005,30,9,1
531,0.000000,-0.000001,0.000001,30,10,1
532,0.000005,0.000000,0.000010,30,11,1
533,0.000001,0.000000,0.000002,30,12,1
534,-0.000005,0.000001,-0.000009,30,13,1
535,0.000000,0.000000,0.000000,30,14,1
536,-0.000000,-0.000000,-0.000000,30,15,1
537,0.000000,0.000000,0.000000,30,16,1
538,-0.000000,-0.000000,-0.000000,30,17,1
539,-0.000001,0.000001,-0.000003,30,18,1
540,0.000087,0.000298,0.000174,31,1,1
541,0.000012,0.000500,0.000025,31,2,1
542,-0.000203,0.000430,-0.000406,31,3,1
543,0.000064,0.000909,0.000127,31,4,1
544,0.000062,-0.001789,0.000123,31,5,1
545,-0.000157,0.000815,-0.000315,31,6,1
546,0.000398,-0.000756,0.000797,31,7,1
547,0.000001,0.000028,0.000002,31,8,1
548,0.000007,0.000001,0.000015,31,9,1
549,0.000001,0.000002,0.000003,31,10,1
550,0.000003,0.000004,0.000007,31,11,1
551,0.000001,-0.000000,0.000002,31,12,1
552,-0.000003,-0.000001,-0.000007,31,13,1
553,0.000000,0.000000,0.000000,31,14,1
554,-0.000000,-0.000000,-0.000000,31,15,1
555,0.000000,0.000000,0.000000,31,16,1
556,-0.000000,0.000000,-0.000000,31,17,1
557,0.000000,0.000002,0.000001,31,18,1
558,0.000190,-0.000544,0.000379,32,1,1
559,-0.000134,0.001528,-0.000267,32,2,1
560,-0.000386,-0.001198,-0.000772,32,3,1
561,0.000158,-0.000667,0.000315,32,4,1
562,0.000310,0.000180,0.000620,32,5,1
563,0.000878,0.001699,0.001756,32,6,1
564,0.000058,0.001019,0.000116,32,7,1
565,-0.000014,-0.000060,-0.000028,32,8,1
566,0.000003,-0.000015,0.000005,32,9,1
567,0.000003,-0.000002,0.000006,32,10,1
568,0.000007,-0.000001,0.000014,32,11,1
569,0.000001,-0.000000,0.000002,32,12,1
